User,User,Id,ExecutionTime
user00,0,4467
user01,1,3006
user02,2,3876
user03,3,4362
user04,4,3446
user05,5,3775
user06,6,4844
user07,7,3773
user08,8,3425
user09,9,4392
user10,10,5285
user11,11,3927
user12,12,4869
user13,13,3723
user14,14,4299
user15,15,3582
user16,16,3264
user17,17,3271
user18,18,3668
user19,19,2727
user20,20,2851
user21,21,3585
user22,22,2840
user23,23,2647
user24,24,3846
user25,25,2565
user26,26,3068
user27,27,2392
user28,28,3182
user29,29,3086
user30,30,3396
user31,31,3356
user32,32,1218
user33,33,1248
user34,34,1225
user35,35,1357
user36,36,1526
user37,37,1379
user38,38,1216
user39,39,1537
user40,40,1290
user41,41,1329
user42,42,1342
user43,43,1180
user44,44,1308
user45,45,1300
user46,46,1341
user47,47,1386
user48,48,0
