User,User,Id,ExecutionTime
user00,0,4490
user01,1,3120
user02,2,3428
user03,3,4490
user04,4,2642
user05,5,2517
user06,6,2889
user07,7,2485
user08,8,932
user09,9,1139
user10,10,967
user11,11,925
user12,12,0
