User,User,Id,ExecutionTime
user00,0,93390
user01,1,158703
user02,2,79915
user03,3,127982
user04,4,89624
user05,5,101681
user06,6,131783
user07,7,85609
user08,8,125497
user09,9,126528
user10,10,111802
user11,11,114144
user12,12,161207
user13,13,110036
user14,14,101874
user15,15,169700
user16,16,43632
user17,17,100356
user18,18,99663
user19,19,42123
user20,20,92246
user21,21,92395
user22,22,98972
user23,23,94065
user24,24,105647
user25,25,97819
user26,26,93539
user27,27,107777
user28,28,110612
user29,29,96611
user30,30,115377
user31,31,100229
user32,32,36497
user33,33,48123
user34,34,43415
user35,35,36660
user36,36,40906
user37,37,29943
user38,38,34589
user39,39,38309
user40,40,19691
user41,41,38340
user42,42,45456
user43,43,18632
user44,44,32509
user45,45,24997
user46,46,46808
user47,47,36320
user48,48,0
