User,UserId,Host,HostId,nbInst
user00,0,UFPel,1,5402811
user00,0,UFPel,2,5824622
user00,0,UFPel,3,22379664
user01,1,UFSM,4,9200729
user01,1,UFSM,5,5602879
user01,1,UFSM,6,9300816
user01,1,UFSM,7,9502270
user02,2,IFSul,9,13104062
user02,2,IFSul,10,12904331
user02,2,IFSul,11,7604212
user03,3,UFPel,2,13105318
user03,3,UFPel,3,20504858
user04,4,UFSM,4,26306999
user04,4,UFSM,6,7301442
user05,5,IFSul,8,7500754
user05,5,IFSul,9,10801662
user05,5,IFSul,11,15308095
user06,6,UFPel,2,22503882
user06,6,UFPel,3,11102239
user07,7,UFSM,5,9303625
user07,7,UFSM,6,7401425
user07,7,UFSM,7,16902989
user08,8,IFSul,9,7403498
user08,8,IFSul,10,20407103
user08,8,IFSul,11,5800654
user09,9,UFPel,0,4101964
user09,9,UFPel,1,7303720
user09,9,UFPel,2,11003338
user09,9,UFPel,3,11201033
user10,10,UFSM,5,31408029
user10,10,UFSM,7,2201269
user11,11,IFSul,8,14805774
user11,11,IFSul,9,11401293
user11,11,IFSul,10,7403101
user12,12,UFPel,1,3701874
user12,12,UFPel,2,22304896
user12,12,UFPel,3,7603220
user13,13,UFSM,4,11301686
user13,13,UFSM,5,9402380
user13,13,UFSM,7,12902060
user14,14,IFSul,8,3801410
user14,14,IFSul,9,5601480
user14,14,IFSul,10,24207178
user15,15,UFPel,0,9400956
user15,15,UFPel,1,20404422
user15,15,UFPel,3,3801748
user16,16,UFSM,4,3303304
user16,16,UFSM,5,7808664
user16,16,UFSM,6,5705119
user17,17,IFSul,8,4203648
user17,17,IFSul,9,10210206
user17,17,IFSul,11,2402267
user18,18,UFPel,1,3502175
user18,18,UFPel,2,9207770
user18,18,UFPel,3,4104722
user19,19,UFSM,4,4605990
user19,19,UFSM,6,7405186
user19,19,UFSM,7,4804717
user20,20,IFSul,8,9811763
user20,20,IFSul,10,2602576
user20,20,IFSul,11,4403774
user21,21,UFPel,0,8400856
user21,21,UFPel,3,8406762
user22,22,UFSM,4,6903992
user22,22,UFSM,6,5403869
user22,22,UFSM,7,4507036
user23,23,IFSul,8,15512111
user23,23,IFSul,11,1302132
user24,24,UFPel,2,11006567
user24,24,UFPel,3,5804902
user25,25,UFSM,6,10605478
user25,25,UFSM,7,6207025
user26,26,IFSul,9,7708948
user26,26,IFSul,10,2401383
user26,26,IFSul,11,6705948
user27,27,UFPel,0,13102816
user27,27,UFPel,1,3702999
user28,28,UFSM,4,4703745
user28,28,UFSM,5,9807788
user28,28,UFSM,6,2302190
user29,29,IFSul,8,3203025
user29,29,IFSul,9,11008884
user29,29,IFSul,11,2602241
user30,30,UFPel,0,4904795
user30,30,UFPel,1,7304133
user30,30,UFPel,3,4603075
user31,31,UFSM,5,8905511
user31,31,UFSM,7,7907013
user32,32,IFSul,8,400370
user32,32,IFSul,9,300428
user32,32,IFSul,11,1303533
user33,33,UFPel,1,1302735
user33,33,UFPel,2,702088
user34,34,UFSM,4,401028
user34,34,UFSM,6,400924
user34,34,UFSM,7,1204640
user35,35,IFSul,8,1104133
user35,35,IFSul,9,501217
user35,35,IFSul,11,402085
user36,36,UFPel,0,801212
user36,36,UFPel,2,300488
user36,36,UFPel,3,903064
user37,37,UFSM,4,902622
user37,37,UFSM,5,501698
user37,37,UFSM,7,601152
user38,38,IFSul,8,100194
user38,38,IFSul,9,400774
user38,38,IFSul,10,1004691
user38,38,IFSul,11,501234
user39,39,UFPel,1,600741
user39,39,UFPel,2,501447
user39,39,UFPel,3,902912
user40,40,UFSM,4,1704921
user40,40,UFSM,7,300364
user41,41,IFSul,8,701984
user41,41,IFSul,9,1103722
user41,41,IFSul,10,200989
user42,42,UFPel,0,1103141
user42,42,UFPel,2,902031
user43,43,UFSM,4,301316
user43,43,UFSM,7,1706901
user44,44,IFSul,8,401242
user44,44,IFSul,9,501821
user44,44,IFSul,11,1102832
user45,45,UFPel,0,1204664
user45,45,UFPel,1,502430
user45,45,UFPel,3,301036
user46,46,UFSM,5,602231
user46,46,UFSM,6,500673
user46,46,UFSM,7,903168
user47,47,IFSul,9,1102699
user47,47,IFSul,10,401887
user47,47,IFSul,11,500415
