User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,10884348
user00,0,UFPel,2,117016
user00,0,Burst,13,3700081
user00,0,Burst,14,18901365
user01,1,UFSM,5,198616
user01,1,UFSM,6,2186056
user01,1,Burst,13,11301122
user01,1,Burst,14,7701391
user01,1,Burst,15,12216496
user02,2,IFSul,8,789336
user02,2,IFSul,9,143202
user02,2,IFSul,10,244614
user02,2,IFSul,11,8224976
user02,2,Burst,13,9500909
user02,2,Burst,14,5500872
user02,2,Burst,15,9200678
user03,3,Burst,13,9300269
user03,3,Burst,14,16902495
user03,3,Burst,15,7400556
user04,4,Burst,12,20501727
user04,4,Burst,14,11000913
user04,4,Burst,15,2100827
user05,5,Burst,13,9101063
user05,5,Burst,14,9401833
user05,5,Burst,15,15102395
user06,6,Burst,12,14601494
user06,6,Burst,13,5800873
user06,6,Burst,14,13201478
user07,7,Burst,12,14501599
user07,7,Burst,13,2100589
user07,7,Burst,15,17002113
user08,8,IFSul,10,511249
user08,8,Burst,12,20501914
user08,8,Burst,13,10901024
user08,8,Burst,15,1689522
user09,9,Burst,13,22201613
user09,9,Burst,14,5600394
user09,9,Burst,15,5801091
user10,10,Burst,12,11000834
user10,10,Burst,13,5700312
user10,10,Burst,14,9301000
user10,10,Burst,15,7600547
user11,11,Burst,12,16500349
user11,11,Burst,13,16902575
user11,11,Burst,15,200172
user12,12,UFPel,1,7701327
user12,12,Burst,13,25901747
user13,13,Burst,12,18702251
user13,13,Burst,13,9101204
user13,13,Burst,15,5800525
user14,14,IFSul,8,1022594
user14,14,Burst,12,2100842
user14,14,Burst,13,9000645
user14,14,Burst,15,21478535
user15,15,Burst,12,22402565
user15,15,Burst,13,7400422
user15,15,Burst,15,3800560
user16,16,Burst,12,4802045
user16,16,Burst,14,10204015
user16,16,Burst,15,1800679
user17,17,IFSul,9,72116
user17,17,Burst,12,9504494
user17,17,Burst,13,4601155
user17,17,Burst,14,2628834
user18,18,UFPel,2,58656
user18,18,Burst,12,4443077
user18,18,Burst,14,5301877
user18,18,Burst,15,7002428
user19,19,UFSM,4,5804433
user19,19,Burst,15,11004848
user20,20,IFSul,8,840810
user20,20,IFSul,9,155942
user20,20,IFSul,10,1665387
user20,20,IFSul,11,2340000
user20,20,Burst,15,11804876
user21,21,UFPel,1,1901262
user21,21,Burst,13,14903731
user22,22,UFSM,7,3400840
user22,22,Burst,14,4400650
user22,22,Burst,15,9001853
user23,23,IFSul,8,7002457
user23,23,Burst,12,3301023
user23,23,Burst,14,6501590
user24,24,UFPel,0,7204875
user24,24,UFPel,3,3301289
user24,24,Burst,12,6301472
user25,25,UFSM,6,2401501
user25,25,Burst,12,3801247
user25,25,Burst,13,3601096
user25,25,Burst,14,7002378
user26,26,IFSul,10,7647018
user26,26,Burst,12,4001746
user26,26,Burst,13,2800462
user26,26,Burst,14,2357377
user27,27,UFPel,2,120744
user27,27,UFPel,3,3281598
user27,27,Burst,12,8602535
user27,27,Burst,15,4801871
user28,28,UFSM,6,13406148
user28,28,Burst,14,3401127
user29,29,IFSul,9,313727
user29,29,IFSul,10,9470675
user29,29,Burst,12,3721875
user29,29,Burst,14,3301714
user30,30,UFPel,1,3000616
user30,30,UFPel,3,4200776
user30,30,Burst,13,4601095
user30,30,Burst,15,5001642
user31,31,UFSM,4,3195524
user31,31,UFSM,5,319980
user31,31,Burst,13,7188362
user31,31,Burst,14,6101633
user32,32,IFSul,9,118449
user32,32,IFSul,11,900616
user32,32,Burst,12,600874
user32,32,Burst,15,381819
user33,33,UFPel,1,1402449
user33,33,UFPel,2,39224
user33,33,Burst,14,561787
user34,34,UFSM,4,401200
user34,34,UFSM,6,1201672
user34,34,Burst,12,400335
user35,35,IFSul,8,1101044
user35,35,IFSul,9,259173
user35,35,IFSul,10,441597
user35,35,IFSul,11,200058
user36,36,UFPel,0,459592
user36,36,UFPel,1,400723
user36,36,UFPel,2,241908
user36,36,UFPel,3,902238
user37,37,UFSM,4,1403407
user37,37,UFSM,5,200406
user37,37,UFSM,6,400815
user38,38,IFSul,8,100069
user38,38,IFSul,9,200070
user38,38,IFSul,10,701005
user38,38,IFSul,11,601816
user38,38,Burst,12,400736
user39,39,UFPel,1,200336
user39,39,UFPel,2,170876
user39,39,UFPel,3,1103830
user39,39,Burst,12,530229
user40,40,UFSM,4,1402116
user40,40,UFSM,7,601409
user41,41,IFSul,8,800968
user41,41,IFSul,9,500577
user41,41,IFSul,10,400392
user41,41,Burst,12,300181
user42,42,UFPel,0,1101617
user42,42,UFPel,1,200496
user42,42,UFPel,2,700180
user43,43,UFSM,4,300546
user43,43,UFSM,7,1703492
user44,44,IFSul,8,200174
user44,44,IFSul,9,200217
user44,44,IFSul,10,100101
user44,44,IFSul,11,1504156
user45,45,UFPel,0,1002006
user45,45,UFPel,1,200464
user45,45,UFPel,3,801666
user46,46,UFSM,5,800912
user46,46,UFSM,6,300491
user46,46,UFSM,7,901685
user47,47,IFSul,9,1014555
user47,47,IFSul,10,700573
user47,47,IFSul,11,100566
user47,47,Burst,15,186964
