User,User,Id,ExecutionTime
user00,0,8836
user01,1,12749
user02,2,10887
user03,3,10859
user04,4,12252
user05,5,10699
user06,6,10454
user07,7,12294
user08,8,12195
user09,9,13677
user10,10,9983
user11,11,13797
user12,12,15035
user13,13,10729
user14,14,11042
user15,15,11424
user16,16,8217
user17,17,9509
user18,18,8583
user19,19,8528
user20,20,8835
user21,21,10028
user22,22,8705
user23,23,8539
user24,24,7763
user25,25,9163
user26,26,9276
user27,27,8494
user28,28,7516
user29,29,8079
user30,30,9461
user31,31,10070
user32,32,3445
user33,33,2914
user34,34,2760
user35,35,3728
user36,36,2254
user37,37,2704
user38,38,3466
user39,39,3005
user40,40,2120
user41,41,4032
user42,42,4550
user43,43,1923
user44,44,2824
user45,45,1950
user46,46,3208
user47,47,4100
user48,48,0
