User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,4975065
user00,0,UFPel,1,1833109
user00,0,UFPel,2,488934
user00,0,UFPel,3,343040
user00,0,Burst,12,9306684
user00,0,Burst,13,5800000
user00,0,Burst,15,10857864
user01,1,UFSM,4,6705216
user01,1,UFSM,5,523421
user01,1,UFSM,6,2179086
user01,1,UFSM,7,3266706
user01,1,Burst,12,10903816
user01,1,Burst,14,10029000
user02,2,IFSul,8,11201140
user02,2,IFSul,9,5944444
user02,2,IFSul,10,6809411
user02,2,IFSul,11,447792
user02,2,Burst,12,9202792
user03,3,UFPel,0,4001466
user03,3,UFPel,1,11400770
user03,3,UFPel,3,417688
user03,3,Burst,13,17787096
user04,4,UFSM,4,6601242
user04,4,UFSM,5,8320238
user04,4,UFSM,6,424038
user04,4,Burst,13,3961864
user05,5,IFSul,8,3201285
user05,5,IFSul,9,2701304
user05,5,IFSul,11,10907324
user06,6,UFPel,2,14007839
user06,6,UFPel,3,2802090
user07,7,UFSM,5,2702656
user07,7,UFSM,6,2202366
user07,7,UFSM,7,9407692
user08,8,IFSul,9,100098
user08,8,IFSul,10,1502192
user08,8,IFSul,11,501769
user09,9,UFPel,0,501981
user09,9,UFPel,1,701409
user09,9,UFPel,2,200796
user09,9,UFPel,3,602102
user10,10,UFSM,5,1603507
user10,10,UFSM,7,401529
user11,11,IFSul,8,702270
user11,11,IFSul,9,300234
user11,11,IFSul,10,1001379
