User,User,Id,ExecutionTime
user00,0,4245
user01,1,3150
user02,2,3655
user03,3,4296
user04,4,3552
user05,5,3764
user06,6,4491
user07,7,3615
user08,8,3204
user09,9,4220
user10,10,5241
user11,11,3865
user12,12,4491
user13,13,3589
user14,14,4103
user15,15,3503
user16,16,3390
user17,17,3139
user18,18,3493
user19,19,2802
user20,20,2747
user21,21,3595
user22,22,2803
user23,23,2771
user24,24,3518
user25,25,2544
user26,26,3039
user27,27,2347
user28,28,3148
user29,29,3166
user30,30,3151
user31,31,3364
user32,32,1246
user33,33,1045
user34,34,1221
user35,35,1312
user36,36,1526
user37,37,1339
user38,38,1213
user39,39,1473
user40,40,1295
user41,41,1395
user42,42,1293
user43,43,1221
user44,44,1241
user45,45,1148
user46,46,1262
user47,47,1398
user48,48,0
