User,User,Id,ExecutionTime
user00,0,571724
user01,1,938497
user02,2,528662
user03,3,573423
user04,4,978862
user05,5,531614
user06,6,522602
user07,7,1176225
user08,8,466958
user09,9,583419
user10,10,1185612
user11,11,557995
user12,12,594009
user13,13,1409249
user14,14,527526
user15,15,550682
user16,16,499688
user17,17,464596
user18,18,554749
user19,19,1277817
user20,20,532765
user21,21,529849
user22,22,1421144
user23,23,560720
user24,24,570128
user25,25,966069
user26,26,528561
user27,27,596760
user28,28,965671
user29,29,518131
user30,30,611730
user31,31,900384
user32,32,523628
user33,33,496888
user34,34,1193500
user35,35,521754
user36,36,555092
user37,37,636573
user38,38,674927
user39,39,584201
user40,40,839401
user41,41,542162
user42,42,557439
user43,43,649069
user44,44,709217
user45,45,580001
user46,46,1010363
user47,47,524745
user48,48,622861
user49,49,629926
user50,50,567187
user51,51,648069
user52,52,1170190
user53,53,723191
user54,54,586488
user55,55,886676
user56,56,636141
user57,57,650406
user58,58,1044923
user59,59,470357
user60,60,509623
user61,61,850007
user62,62,524642
user63,63,549076
user64,64,589493
user65,65,453285
user66,66,530541
user67,67,767528
user68,68,720042
user69,69,525280
user70,70,791423
user71,71,690809
user72,72,542168
user73,73,797201
user74,74,536723
user75,75,519332
user76,76,650470
user77,77,668546
user78,78,519939
user79,79,644022
user80,80,427939
user81,81,520054
user82,82,552763
user83,83,677652
user84,84,524355
user85,85,816423
user86,86,668546
user87,87,521288
user88,88,631908
user89,89,664010
user90,90,560904
user91,91,700854
user92,92,672884
user93,93,585308
user94,94,643809
user95,95,683952
user96,96,533191
user97,97,350005
user98,98,673562
user99,99,569790
user100,100,672194
user101,101,684501
user102,102,580319
user103,103,708907
user104,104,660182
user105,105,593740
user106,106,717241
user107,107,742882
user108,108,585177
user109,109,569678
user110,110,480613
user111,111,603152
user112,112,747674
user113,113,693122
user114,114,569004
user115,115,524190
user116,116,379332
user117,117,592932
user118,118,561969
user119,119,851188
user120,120,655245
user121,121,708787
user122,122,457274
user123,123,520145
user124,124,601909
user125,125,588072
user126,126,587840
user127,127,682695
user128,128,263040
user129,129,268760
user130,130,271090
user131,131,251528
user132,132,268760
user133,133,232205
user134,134,174285
user135,135,268760
user136,136,294499
user137,137,226275
user138,138,268760
user139,139,243732
user140,140,225968
user141,141,268761
user142,142,299320
user143,143,229405
user144,144,268708
user145,145,154587
user146,146,174304
user147,147,268546
user148,148,299293
user149,149,176443
user150,150,268760
user151,151,263601
user152,152,220746
user153,153,268760
user154,154,316849
user155,155,200214
user156,156,267579
user157,157,308901
user158,158,202682
user159,159,268725
user160,160,346517
user161,161,238169
user162,162,267579
user163,163,126394
user164,164,185535
user165,165,268314
user166,166,316345
user167,167,185749
user168,168,268738
user169,169,346691
user170,170,250559
user171,171,268738
user172,172,270296
user173,173,197916
user174,174,268738
user175,175,185370
user176,176,230335
user177,177,251447
user178,178,299404
user179,179,239676
user180,180,251238
user181,181,169078
user182,182,307271
user183,183,268738
user184,184,285826
user185,185,239043
user186,186,219664
user187,187,290443
user188,188,264837
user189,189,242797
user190,190,404741
user191,191,239033
user192,192,0
