User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,5746200
user00,0,UFPel,1,106598
user00,0,UFPel,2,27747475
user01,1,UFSM,4,12981078
user01,1,UFSM,5,20504674
user01,1,UFSM,6,114824
user02,2,IFSul,8,517020
user02,2,IFSul,9,1108263
user02,2,IFSul,10,809545
user02,2,IFSul,11,31168038
user03,3,UFPel,0,7400060
user03,3,UFPel,1,245378
user03,3,UFPel,2,25955041
user04,4,UFSM,5,14924031
user04,4,UFSM,6,176142
user04,4,UFSM,7,18500318
user05,5,IFSul,8,4285750
user05,5,IFSul,9,1993480
user05,5,IFSul,10,425604
user05,5,IFSul,11,26898093
user06,6,UFPel,0,12900105
user06,6,UFPel,1,240102
user06,6,UFPel,2,16560196
user06,6,UFPel,3,3900665
user07,7,UFSM,4,33600439
user08,8,IFSul,8,1075213
user08,8,IFSul,9,1323624
user08,8,IFSul,10,6427462
user08,8,IFSul,11,24776466
user09,9,UFPel,0,24232519
user09,9,UFPel,1,355380
user09,9,UFPel,2,9012736
user10,10,UFSM,4,9020166
user10,10,UFSM,6,563552
user10,10,UFSM,7,24017009
user11,11,IFSul,8,19064424
user11,11,IFSul,9,5460206
user11,11,IFSul,10,431176
user11,11,IFSul,11,8650516
user12,12,UFPel,0,16242597
user12,12,UFPel,1,684360
user12,12,UFPel,2,16673478
user13,13,UFSM,4,13200101
user13,13,UFSM,7,20400683
user14,14,IFSul,8,1705090
user14,14,IFSul,9,3951143
user14,14,IFSul,10,8063985
user14,14,IFSul,11,19884235
user15,15,UFPel,0,27135856
user15,15,UFPel,1,484898
user15,15,UFPel,2,5979950
user16,16,UFSM,5,8749675
user16,16,UFSM,6,277338
user16,16,UFSM,7,7774114
user17,17,IFSul,9,15605634
user17,17,IFSul,10,1195411
user18,18,UFPel,0,8400212
user18,18,UFPel,1,157740
user18,18,UFPel,2,4442511
user18,18,UFPel,3,3801182
user19,19,UFSM,4,4900298
user19,19,UFSM,5,8500822
user19,19,UFSM,7,3400344
user20,20,IFSul,8,3098823
user20,20,IFSul,9,8400328
user20,20,IFSul,10,2903706
user20,20,IFSul,11,2400118
user21,21,UFPel,0,3700134
user21,21,UFPel,3,13103945
user22,22,UFSM,5,13214519
user22,22,UFSM,6,186300
user22,22,UFSM,7,3400290
user23,23,IFSul,8,12600649
user23,23,IFSul,9,4200275
user24,24,UFPel,2,14500774
user24,24,UFPel,3,2300883
user25,25,UFSM,5,5000297
user25,25,UFSM,6,516176
user25,25,UFSM,7,11284843
user26,26,IFSul,8,3300197
user26,26,IFSul,9,1469747
user26,26,IFSul,10,4230458
user26,26,IFSul,11,7805404
user27,27,UFPel,2,16800778
user28,28,UFSM,5,16541254
user28,28,UFSM,6,259404
user29,29,IFSul,8,3700142
user29,29,IFSul,9,8800436
user29,29,IFSul,11,4301688
user30,30,UFPel,0,5329860
user30,30,UFPel,1,351960
user30,30,UFPel,2,6618712
user30,30,UFPel,3,4501091
user31,31,UFSM,4,9000532
user31,31,UFSM,5,7800505
user32,32,IFSul,8,500114
user32,32,IFSul,9,500067
user32,32,IFSul,11,1001760
user33,33,UFPel,0,210460
user33,33,UFPel,1,419334
user33,33,UFPel,2,1370487
user34,34,UFSM,4,1322916
user34,34,UFSM,5,288960
user34,34,UFSM,6,388512
user35,35,IFSul,8,1300237
user35,35,IFSul,9,500071
user35,35,IFSul,11,200537
user36,36,UFPel,1,194194
user36,36,UFPel,2,906033
user36,36,UFPel,3,901166
user37,37,UFSM,4,1600382
user37,37,UFSM,5,400102
user38,38,IFSul,8,500046
user38,38,IFSul,9,500086
user38,38,IFSul,10,600112
user38,38,IFSul,11,400893
user39,39,UFPel,1,286841
user39,39,UFPel,2,913376
user39,39,UFPel,3,801065
user40,40,UFSM,4,1300324
user40,40,UFSM,7,700216
user41,41,IFSul,8,900236
user41,41,IFSul,9,700096
user41,41,IFSul,10,400036
user42,42,UFPel,0,900046
user42,42,UFPel,2,1100150
user43,43,UFSM,4,500098
user43,43,UFSM,7,1500462
user44,44,IFSul,8,300027
user44,44,IFSul,9,400038
user44,44,IFSul,11,1303618
user45,45,UFPel,0,800060
user45,45,UFPel,1,600016
user45,45,UFPel,3,600338
user46,46,UFSM,5,800252
user46,46,UFSM,6,300021
user46,46,UFSM,7,900304
user47,47,IFSul,9,1300150
user47,47,IFSul,10,300038
user47,47,IFSul,11,401053
