User,User,Id,ExecutionTime
user00,0,5614
user01,1,6243
user02,2,7045
user03,3,4888
user04,4,4530
user05,5,5039
user06,6,5370
user07,7,3103
user08,8,5115
user09,9,5556
user10,10,4572
user11,11,6861
user12,12,5365
user13,13,5617
user14,14,6502
user15,15,4784
user16,16,4284
user17,17,4386
user18,18,4308
user19,19,4207
user20,20,4891
user21,21,4324
user22,22,4158
user23,23,4959
user24,24,4102
user25,25,4180
user26,26,4595
user27,27,4639
user28,28,4240
user29,29,4486
user30,30,4747
user31,31,4388
user32,32,2140
user33,33,2346
user34,34,1825
user35,35,2353
user36,36,2221
user37,37,1945
user38,38,2275
user39,39,2309
user40,40,1903
user41,41,2393
user42,42,2376
user43,43,1436
user44,44,2043
user45,45,2253
user46,46,1857
user47,47,2164
user48,48,0
