User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,3483088
user00,0,UFPel,1,2798472
user00,0,UFPel,2,3863510
user00,0,Burst,12,6892000
user00,0,Burst,13,11101864
user00,0,Burst,14,5472000
user01,1,UFSM,6,3705788
user01,1,UFSM,7,7688777
user01,1,Burst,12,11212119
user01,1,Burst,15,11002405
user02,2,IFSul,8,6022385
user02,2,IFSul,10,5642456
user02,2,IFSul,11,728904
user02,2,Burst,12,11304432
user02,2,Burst,14,9910256
user03,3,UFPel,1,224592
user03,3,UFPel,2,286360
user03,3,UFPel,3,3801490
user03,3,Burst,12,14191092
user03,3,Burst,13,11001264
user03,3,Burst,15,4100000
user04,4,UFSM,4,4699396
user04,4,UFSM,5,540104
user04,4,UFSM,6,7972454
user04,4,Burst,14,6100000
user05,5,IFSul,8,2902334
user05,5,IFSul,9,2900102
user05,5,IFSul,11,11007205
user06,6,UFPel,2,12211659
user06,6,UFPel,3,4603435
user07,7,UFSM,5,4502739
user07,7,UFSM,6,1101266
user07,7,UFSM,7,8706710
user08,8,IFSul,9,500268
user08,8,IFSul,10,1301345
user08,8,IFSul,11,301106
user09,9,UFPel,0,300512
user09,9,UFPel,1,501100
user09,9,UFPel,2,501480
user09,9,UFPel,3,702976
user10,10,UFSM,5,1805506
user10,10,UFSM,7,200696
user11,11,IFSul,8,1504912
user11,11,IFSul,9,200034
user11,11,IFSul,10,300447
