User,User,Id,ExecutionTime
user00,0,8505
user01,1,6143
user02,2,6503
user03,3,7953
user04,4,6594
user05,5,6879
user06,6,8907
user07,7,6604
user08,8,5868
user09,9,8480
user10,10,8358
user11,11,7030
user12,12,8957
user13,13,6579
user14,14,6743
user15,15,6295
user16,16,6316
user17,17,6287
user18,18,7468
user19,19,5195
user20,20,5060
user21,21,6779
user22,22,5873
user23,23,4888
user24,24,7460
user25,25,4673
user26,26,6177
user27,27,3836
user28,28,6201
user29,29,6095
user30,30,5410
user31,31,6341
user32,32,2555
user33,33,2533
user34,34,2454
user35,35,2678
user36,36,2915
user37,37,2758
user38,38,2392
user39,39,2941
user40,40,2652
user41,41,2705
user42,42,2932
user43,43,2526
user44,44,2494
user45,45,2136
user46,46,2525
user47,47,2492
user48,48,0
